id,text,like_count,commentor,is_favorited,is_pinned,is_comment,comments,musical
UgxbL6Spkufe0RVIDOZ4AaABAg,This is so fking good,36,@disconsolate3235,False,False,True,9,Nerdy Prudes
UgxbL6Spkufe0RVIDOZ4AaABAg,I know right! That song has so much depth!,39,@channelwhatchamacallit2614,False,False,True,9,Nerdy Prudes
UgxbL6Spkufe0RVIDOZ4AaABAg,"Also hurts me that Max shows up booing , and for a moment Ruth doesnt know who it is, just that dhe's being booed after such a heartfelt outpouring of her feelings",111,@luna732,False,False,True,9,Nerdy Prudes
Ugx8PtihUTpy8FUTY6V4AaABAg,"Will Branner is insanely good in this. He brings such energy to Jagerman that I hate the character, and at the same time, I can't help but love everything Will does.",102,@cydude5856,False,False,False,0,Nerdy Prudes
UgwRSBElmiUOIUxoOAp4AaABAg,This was amazing!,4,@evanwestfal,False,False,False,0,Nerdy Prudes
UgyE6XvBKGPNx9dnYpt4AaABAg,"2:15:10 
First of all, this scene is hilarious, but I love it so much because it's actually a very good gender role reversal.
Max is acting like how a girl who isn't aware the guy she's sleeping with because he doesn't care about her would, and Grace is acting like the guy, which makes sense because Grace always found him disgusting, just like the guy she went to prom with, because at this point she's already converted to darkness, and Max definitelyyyyy had a crush on Grace, or I'm reading too much into it.",51,@SentientIrisu,False,False,False,0,Nerdy Prudes
Ugy4jHSYOHmZbSB61vV4AaABAg,"THE GRILL BRUSH IN 'JUST FOR ONCE' REPRESENTS LOST DREAMS.

HEAR ME OUT.
IT'S SIGNIFICANT, RUTH DOESN'T KNOW WHERE 'BOREY'S' GRILL BRUSH IS, AND AFTER REALIZING HER LIFE IS OVER AT 18, SHE FINDS HIS LOST DREAMS BECAUSE HE NEVER GAVE UP, UNLIKE HER.",4,@SentientIrisu,False,False,False,0,Nerdy Prudes
UgwZBKMFWX7DtcQJtNJ4AaABAg,"3:54 As someone who graduated class of 2021 in high school, it's so weird to hear them say that line lol",14,@neon.pink.productions,False,False,False,0,Nerdy Prudes
Ugw3qMEI72M9vCwNn9l4AaABAg,2:03:54 The way the lords reacted tells me this isn't the first time a teen tried to offer up their phone.,544,@GibbyCat,False,False,False,0,Nerdy Prudes
UgxK4ix6anygBbKU1el4AaABAg,"""You are not as cool as you think you are""
""But you are as smart as I know you are"" 2:08:30

After she spent so much of the show being put down for being a 'stupid girl' and sang with such resolve, love, and sadness
We are all sleeping on this love song and reprise. Bangers both",71,@Cre8ivBookworm,False,False,False,0,Nerdy Prudes
UgwhVkweJWgiMR1Qzmh4AaABAg,Chastity will rise,0,@OhBoyILoveTomatoes,False,False,False,0,Nerdy Prudes
UgxFrioLQCrCuM8d3dl4AaABAg,You know the musical is gonna be good when the first sung lyric is “I’m deeeead”,18,@SamanthaNeuens,False,False,False,0,Nerdy Prudes
Ugy8JuDhDSWNq98y7Qt4AaABAg,"Max literally tells us how the show is going to end in the first scene he's in ""I will not rest until I taste Grace Chastity's little peach."" 
He was right. You know what else he was right about? Grace. ""I know that behind closed doors, repressed chicks are the biggest freaks."" Max foretold the ending within minutes of appearing on stage, but he is such an asshole about it that it is easy to dismiss as the words of a bully and creep. Absolutely beautiful foreshadowing.",2600,@zephyranthes6101,False,False,False,11,Nerdy Prudes
Ugy8JuDhDSWNq98y7Qt4AaABAg,"That's exactly why he looked into the camera at 2:16:08 and why he said ""WHATEVER! IT WAS FUCKING WORTH IT!!"" He a had a desire and he went for it as soon as he got the opportunity, even if that meant being ""sent down to Drowsy Town"" for all eternity.",177,@lewismcintosh2382,False,False,True,11,Nerdy Prudes
Ugy8JuDhDSWNq98y7Qt4AaABAg,Also I’m pretty sure during Dirty Girl he says how he knows she will likely betray him,98,@unrealviolet1833,False,False,True,11,Nerdy Prudes
Ugy8JuDhDSWNq98y7Qt4AaABAg, @unrealviolet1833 That one might not be as true since it was Grace’s thoughts and she knew that she had to do something to stop those thoughts but I might not be thinking deep enough,55,@yayap9988,False,False,True,11,Nerdy Prudes
Ugy8JuDhDSWNq98y7Qt4AaABAg,I noticed this on my second watch and I thought it was so cool,8,@MercuryIsDumb,False,False,True,11,Nerdy Prudes
UgwiWQbgODo46N5dYLp4AaABAg,"i feel like the ""darkness will spare my soul"" is a lyric to a church hymn. Does anyone know what song it is?",3,@lexifeaser1619,False,False,False,0,Nerdy Prudes
Ugw3Y9DqVtGGshH2NkF4AaABAg,EAT IT UP ANGELA!!!!!!,2,@novan6052,False,False,False,0,Nerdy Prudes
UgwOpjfJPHnwVFwa7d54AaABAg,It tis Webby. Just she’s the Queen in White,1,@elizam7219,False,False,True,2,Nerdy Prudes
Ugx1JP5k96Uwg2ozTHd4AaABAg,I need an “I’m Not A Loser!” Shirt 😭,11,@fawndrawnart2831,False,False,False,0,Nerdy Prudes
UgxoQSbsh_GR1gj0cYp4AaABAg,"The “would you wanna go to homecoming with me?” Actually broke me ngl, sobbed a little",11,@mattie31608,False,False,False,0,Nerdy Prudes
Ugww9bba5btW2p5uZQd4AaABAg,Just love ♥️🎭🫶🏻✨💃🎃😍♥️,1,@zoetevka4653,False,False,False,0,Nerdy Prudes
UgzEPRP7torkY8KDz594AaABAg,This was so good! I think it may be my fave of your musicals!!,0,@Pastrygoth,False,False,False,0,Nerdy Prudes
UgwSZzV2ebIPLvjKk3R4AaABAg,“Oh babe I let you know” is so satisfying to hear,0,@peytoncrawford7837,False,False,False,0,Nerdy Prudes
UgyISdjjely7CRf0Uz94AaABAg,♥️✨🍁🎭🎃💃🍂💫♥️,1,@zoetevka4653,False,False,False,0,Nerdy Prudes
UgxCe_rynu-wK0LZ0DZ4AaABAg,"THIS IS MY FAVOURITE STARKID PRODUCTION YET- It was absolutely incredible. the songs, harmonies, vocal effects were amazing. the characters (especially Grace betraying her own values in order to enforce them on other people, she was such omplex character) and the lighting, sets and THE COSTUMES!!! eveything was so well put together and I LOVED the callbacks to previous prductions like 'the guy who didn't like musicals' with paul and the cafe. It was so fun and complex without being confusing. (My favourite character was Richie :) )",36,@hepzi.,False,False,False,1,Nerdy Prudes
UgxCe_rynu-wK0LZ0DZ4AaABAg,ALSO RUTH'S SONG???!!!! HELLO?? So much effort was put into characters that [ SPOILERS ] didn't make it to the end- that song was incredible.,1,@hepzi.,False,False,True,1,Nerdy Prudes
UgyoSixtuJBk6GeHVHJ4AaABAg,"""SHES BISEXUAL AND DEAD, WHERE ELSE WOULD SHE BE???"" I felt that in my soul",9,@dozydoe5245,False,False,False,0,Nerdy Prudes
Ugxy2qR_z0_d_G5fZ_F4AaABAg,"Oh shit! I feel like Mat Pat should make some theories about this!
So many independent stories happening in the same place and world (or something).

And they are continuesly erasing each other.
UNLESS they are all metaphores portreying different moments in the lives of individuals in the same weird city!
With a great deal of fantasy, dreaming and reimagining. This is a bagging MASTERPIECE; and I love it!",6,@fourikaunix5407,False,False,False,1,Nerdy Prudes
Ugxy2qR_z0_d_G5fZ_F4AaABAg,"The way I would KILL for a film theory on the Hatchetfield shows!!!! It's literally right up Matt's alley, being a theatre AND horror guy.",2,@IzzyRoseDoesArt,False,False,True,1,Nerdy Prudes
Ugwwo3PJ_Z8HbQeg0GF4AaABAg,heyyy shoutout to fellow 2021 high school grads!!,2,@erin1912,False,False,False,0,Nerdy Prudes
UgzU5CA_Ykkxukjn1XZ4AaABAg,2:21:11 you're in a circle ani!,14,@LunaBeth97,False,False,False,0,Nerdy Prudes
Ugx8gDfBW3F6H6NvgVZ4AaABAg,I love and hate Grace Chastity,3,@PhilFromhec,False,False,False,0,Nerdy Prudes
UgzcphIUrX_pa5hqHZx4AaABAg,"For some reason I love Grace so much??? I usually dislike unhinged/villain female characters because they're almost never written well, but she was just amazing. I can't put my finger on what it is that makes her so enjoyable though",19,@diromiz,False,False,False,0,Nerdy Prudes
UgzczF3bxp-aG2QLhj14AaABAg,"Sitting here all alone actually applauding! 

No clue why YouTube suggested this to me, but I loved every second of it! 😃😃😃",11,@HeinusHoratius,False,False,False,0,Nerdy Prudes
UgwC8eQrTUgUWW2mKwF4AaABAg,I purchased the digital download with bonus material. The audition tape for Max Jagerman is seriously impressive!!!,6,@diromiz,False,False,False,0,Nerdy Prudes
UgwZC2UGsyz9cp6_jdV4AaABAg,"I've been thinking about it for days and finally figured it out, so I need to get it out of my system;
The melody at 5:09 is IDENTICAL to the verses in Bang-A-Boomerang by ABBA, if anyone else was wondering the same thing😅",7,@juliadjerf7733,False,False,False,0,Nerdy Prudes
Ugz_Ga-jdd6DrE-2X6l4AaABAg,Cant believe Angela is the same girl who ate fried cat food.,3,@Deklein300,False,False,False,0,Nerdy Prudes
UgyNkWEYYtzpzYyi_sh4AaABAg,I’m not seeing enough love for Mariah here - her voice is absolutely incredible! Her solo parts are always great but her voice shines through so much in the harmonies and add so much to each song she’s performing!!,1000,@disconsolate3235,False,False,False,4,Nerdy Prudes
UgyNkWEYYtzpzYyi_sh4AaABAg,"when she said ""don't need a lover boy, need a lover man"" I got CHILLS",72,@chaiguro,False,False,True,4,Nerdy Prudes
UgyNkWEYYtzpzYyi_sh4AaABAg,​ @wishingwell_333  steph is a very down-to-earth character so unfortunately she's getting outshined because everyone else is so wacky,60,@m-rz,False,False,True,4,Nerdy Prudes
UgyNkWEYYtzpzYyi_sh4AaABAg,Her voice blends so well with Joey's too during the duets,21,@TheBriHappy3,False,False,True,4,Nerdy Prudes
UgyNkWEYYtzpzYyi_sh4AaABAg,She looks so gorgeous too :0,4,@miranda.w22,False,False,True,4,Nerdy Prudes
Ugyi6Vp5uhHSs2BXrLh4AaABAg,rewatching this is a TREAT !! 14:26 is so great. a man of his word 😭,3,@strshells,False,False,False,1,Nerdy Prudes
Ugyi6Vp5uhHSs2BXrLh4AaABAg,Oh my god,0,@diromiz,False,False,True,1,Nerdy Prudes
Ugz0NSYpdnTBPjm9C5J4AaABAg,I'm already hooked after the first song.....to think Starkid uploads this for free on Youtube....you guys are seriously amazing. Such quality shows. This should be on broadway,2,@warriorwolfehh,False,False,False,0,Nerdy Prudes
UgzbocpV5DZCjnjzpYh4AaABAg,"In Black Friday, John McNamara says PEIP stands for PARANORMAL, EXTRATERRESTRIAL, INTER-DIMENSIONAL Phenomena.

the singing plague, which arrived to earth from a meteor, was EXTRATERRESTRIAL.
Wiggly, attempting to reach the mortal plane from the black and white through the power of adoration, was INTER-DIMENSIONAL. 
and Max Jagerman, rising from the dead to take his revenge on nerdy prudes, was PARANORMAL.",2,@judydodd3673,False,False,False,3,Nerdy Prudes
UgzbocpV5DZCjnjzpYh4AaABAg,"yeah, i was disappointed that he didnt show up, but maybe it has to do with max not being a worldwide threat? hes not a lord in black.",0,@MILOEBA,False,False,True,3,Nerdy Prudes
UgzbocpV5DZCjnjzpYh4AaABAg,"It might be because Jeff Blum (McNamara) was doing Rent when they were doing rehearsal for Nerdy Prudes, but that's just what I've heard",2,@the_pineapple3436,False,False,True,3,Nerdy Prudes
UgzbocpV5DZCjnjzpYh4AaABAg," @the_pineapple3436  yeah, that's the production reason, but i'm wondering about the in-universe reason",1,@judydodd3673,False,False,True,3,Nerdy Prudes
UgyxfV0LnLQCKiXJBXt4AaABAg,god this musical fucking OWNS,3,@thefandomfish3071,False,False,False,0,Nerdy Prudes
UgzjJ-xnlZDaaLbSd054AaABAg,"“Be cool?”
“NeVeR!”

“I love being alive!”
Audience 😭😬

There are so many wonderful moments for ppls incredible vocals to shine, I love that so much!",6,@NinjaCoto,False,False,False,0,Nerdy Prudes
UgzlnIYde0rWV0bXt2N4AaABAg,"the certain part of the song Nerdy Prudes Must Die is fucking transcending , like I can see a fictional murderer like one of my OCs sing that part, more of Starkids songs need to made Animatics",2,@DragonScythe64,False,False,False,0,Nerdy Prudes
Ugz1nm7eHeUtVkJ2skx4AaABAg,This has single-handedly brought back my starkid hyperfixation,5,@astro_idk,False,False,False,0,Nerdy Prudes
Ugw4omA7SC9wB-v_4d14AaABAg,"13:50 Bookmarking because I love, love, love the way Angela delivers this line lmao",4,@embert.12,False,False,False,0,Nerdy Prudes
Ugzzjo1EIKDU_kGh4bV4AaABAg,It kind of sounds like the audio from the actors' microphones is recorded at 44.1 kHz and the music is at 48 kHz? The top end of the EQ of all the spoken lines has a distinctive hiss to it.,3,@CarterBartram,False,False,False,0,Nerdy Prudes
UgwDXvOftqb68Ifw0Tt4AaABAg,1:28:23,0,@BukaRoyale,False,False,False,0,Nerdy Prudes
Ugz5mwQmDJ2eTYP4Q-J4AaABAg,holy shit.....,0,@no6448,False,False,False,0,Nerdy Prudes
Ugxpl-BER6bS6_Hy2J54AaABAg,"People talking about Angela being able to play Lex and Grace despite them being very different, but can we also appreciate the duality of Joey playing Pete and Wilbur Cross?",310,@zoeroth9746,False,False,False,3,Nerdy Prudes
Ugxpl-BER6bS6_Hy2J54AaABAg,There was a moment in the summoning where I was like oh shit maybe Wilbur will make an appearance and then I realized he couldn’t because Joey was already onstage. The characters are so distinct from each other I forgot,47,@rlvids9889,False,False,True,3,Nerdy Prudes
Ugxpl-BER6bS6_Hy2J54AaABAg,They all have such impressive range,6,@Britni4795,False,False,True,3,Nerdy Prudes
Ugxpl-BER6bS6_Hy2J54AaABAg,"I WAS THINKING ABOUT THIS YESTERDAY- The sheer range Joey has is absolutely insane. Even how distinct Pete and Ted are from each other is amazing, not to mention Pete from Wilbur Cross
I love it sm, they’re all so incredible <3",0,@acornstudios2285,False,False,True,3,Nerdy Prudes
UgwUYVYara50h-ac2Ox4AaABAg,this was great. I love that they tie in all the other shows throughout them,1,@zatchstar90,False,False,False,0,Nerdy Prudes
UgxMdH1hQtN3hXI9DiZ4AaABAg,not me screaming at the jeff and dylan cameos,2,@katepiscani7735,False,False,False,0,Nerdy Prudes
UgxzsxTYpjk_4rJae1B4AaABAg,"I'm starting to think that Hatchet field is a circle of hell where all the occupants are constantly singing and dancing in one play after another. Once the curtain falls at the end of each play, their memories are erased and a new horror story unfolds. Each story showing the true nature of the occupants, and (both psychological and physical) the gruesome deaths and hellish torture of others.
Edit: It's either that or each play is  just what happens in Hatchet Field but in different dimensions. Like Marvel's multiverse.",1,@jayparris2508,False,False,False,0,Nerdy Prudes
UgyTeiIJb4hfrq6m2KV4AaABAg,"The little details of the staging are so fun! Like at 1:44:10 he's talking about football but he does a baseball swinging motion, because he was never allowed to go to football games and probably doesn't watch football on his own time anyway. Or I'm reading into it, but I do enjoy it.",38,@wonderlost6049,False,False,False,0,Nerdy Prudes
UgwMskZi7yQsHh-Itul4AaABAg,"the musical is SO GOOD, but the crunchy audio is SO DISTRACTING 😭",1,@justyourlocaloddity,False,False,False,0,Nerdy Prudes
UgwweK1dm1XChfz4ncV4AaABAg,he is dan reynolds !! btw. if you even care.,4,@frogsfoot,False,False,False,0,Nerdy Prudes
UgxZKxW_VzzvtsySOV14AaABAg,This is my Roman Empire,3,@mer2490,False,False,False,0,Nerdy Prudes
Ugx8qWzHpOSXmT4R7lx4AaABAg,This is my 15th watch or something but I. Just. CAN‘T. STOP. This is stellar!,3,@Threshermaw23,False,False,False,0,Nerdy Prudes
UgyIEB67JzA9x7D-3At4AaABAg,"Idk why but the ""I am Dan Reynolds"" hits so fucking hard I can't stop laughing :D",8,@crit7514,False,False,False,0,Nerdy Prudes
UgwodmtxYlZp8gRi2hh4AaABAg,The choreography for “High School Is Killing Me” is giving “The Bitch Of Living” high school angst vibes 🤩,15,@walterskent,False,False,False,0,Nerdy Prudes
Ugwduh9nEITN6l1BSXd4AaABAg,HI! IS THERE LIKE A STARKID FAN GROUP? I WANNA EXPRESS MY VIOLENTLY CONTROVERSIAL OPINIONS!,2,@kristiansteterovskis2068,False,False,False,0,Nerdy Prudes
UgyFk2X0hUSEbW8xn1t4AaABAg,"""Bathing isn't safe for me right now"" 😂 girl, what??",3,@charlysydow5647,False,False,False,0,Nerdy Prudes
UgwztwJERzUzlu9zubp4AaABAg,"me, throughtout dirty girl: damn, starkid really putting p*rn on yt XD",1,@charlysydow5647,False,False,False,0,Nerdy Prudes
UgxJjbaXU9WE0Pzw6xZ4AaABAg,"Absolutely love this, especially the little details. For example Max Jägerman's name. ""Max"" means ""the greatest"" and Jäger is German, meaning ""hunter"". His name is literally ""The greatest hunter man."" Which I think is super funny and fitting.",815,@junithcavern1897,False,False,False,4,Nerdy Prudes
UgxJjbaXU9WE0Pzw6xZ4AaABAg,he also calls himself the jäegermeister at one point which means master hunter!,103,@slozhnos,False,False,True,4,Nerdy Prudes
UgzGeC7peTRhWvD0WS14AaABAg,"As someone who was a victim of bullying, the line ""no one's gonna stop him"" gave me chills, and I think anyone who went through what I did can relate, bc no adult around us gave a crap. This musical has amazing lyrics, but that one definitely struck a chord in me.",1100,@jamesb4301,False,False,False,5,Nerdy Prudes
UgzGeC7peTRhWvD0WS14AaABAg,"Me, too.  Ten straight years, starting in second grade.
Forgiving the bully is actually easier than the adult enablers.   I understand.",75,@Clasteau,False,False,True,5,Nerdy Prudes
UgzGeC7peTRhWvD0WS14AaABAg,"Yeah, same. I changed schools at 4th grade and the new classmates were just… unbearable. Our class was hated and feared by the whole school, and I was the one bullied by the class. 5 years of pure hell, and then in grade 9 I decided to just stop following useless advices of adults (like “just don’t pay attention”, “be better than them” etc) and become a bully myself. I met aggression with aggression, instead of understanding, force with force instead of softness. Now, 15 years later, I think I became a little bit too aggressive and harsh due to the bullying I experienced, but I still never attack first and I never let anyone bully in my company. So what I wanted to say…. I forgot, so f it. Have fun, don’t let anyone bully you, if anyone bullies them please remember that they are not god and they bleed, too. And cry. F them.",7,@eirschu8973,False,False,True,5,Nerdy Prudes
UgzGeC7peTRhWvD0WS14AaABAg,"The fact that both Pete and Richie stood up to him, “taking away his power”, and it didn’t. Work. It did nothing. The cops couldn’t help, the school didn’t want to try. They had to take care of it themselves and even then they lost everything in the process. It’s so raw and honest and awful.",22,@JaraelMoonsilver,False,False,True,5,Nerdy Prudes
UgzGeC7peTRhWvD0WS14AaABAg,"​​ @JaraelMoonsilver 
to add insult to injury, the only way the protagonists were able to stop max was to literally pray for eldritch gods lmao

all the adults have done in this musical is point blame and give away responsibility instead of understanding and protecting everyone. painfully realistic tbh",16,@oncreativemode5486,False,False,True,5,Nerdy Prudes
UgzGeC7peTRhWvD0WS14AaABAg,no fr,0,@BiFuriouss,False,False,True,5,Nerdy Prudes
UgwL0lqTm8EngjKL8kZ4AaABAg,10/10 be a bad donkey girl!,0,@singingpuffer,False,False,False,0,Nerdy Prudes
UgxzrrfeFNUBfa8dGlx4AaABAg,No ones talking about how fucking hilarious it is that Grace bathes in a bathing suit,27,@abbygrayson7253,False,False,False,1,Nerdy Prudes
UgxzrrfeFNUBfa8dGlx4AaABAg,Easter egg for Abstinence Camp!,8,@Clasteau,False,False,True,1,Nerdy Prudes
UgwhfsWZCMMhdWi0W7Z4AaABAg,"I’m the person who fell down the stairs on opening night, it was worth staying through the second act!~",4,@lukassoto1797,False,False,False,0,Nerdy Prudes
UgyH6C2IirdqqgOQCzh4AaABAg,"I 100% didn't expect to see Angela in a StarKid performance, that ROCKS",6,@TypicalLiam,False,False,False,3,Nerdy Prudes
UgyH6C2IirdqqgOQCzh4AaABAg,"She's also in ""Black Friday""",6,@HaunaMyKiki,False,False,True,3,Nerdy Prudes
UgyH6C2IirdqqgOQCzh4AaABAg, @HaunaMyKiki  Oh my god she is?! I'll have to watch it!,3,@TypicalLiam,False,False,True,3,Nerdy Prudes
UgyH6C2IirdqqgOQCzh4AaABAg, @TypicalLiam she’s Lex. One of the main characters 😅,2,@brotherkhrayn3525,False,False,True,3,Nerdy Prudes
Ugzgx80C0uNwYSMHu6R4AaABAg,A part of me wishes I could know what would have happened if they all walked out of thst house alive after the 'prank'. Whether he actually would have been cool with them after that 'party',5,@nehamaw,False,False,False,0,Nerdy Prudes
UgykgOicQmd8TTql0vp4AaABAg,Macnamera confirmed.,4,@Insanemembrane93,False,False,False,0,Nerdy Prudes
UgyKEGyEmwQdhqSY2lp4AaABAg,"As someone who was raised Evangelical, some of Grace’s lines hit too close to home 😭 like damn didn’t know my grandma wrote her lines",34,@JaraelMoonsilver,False,False,True,1,Nerdy Prudes
UgzNsD4dJCSdaI7k4pt4AaABAg,Not enough appreciation about the fact Grace covers her mouth everytime she sings a swear word before her character growth... Details people!! DETAILS!!!,5,@haysieee3757,False,False,False,0,Nerdy Prudes
Ugw9U3eo-F8LzOZhOol4AaABAg,"…So I couldn’t wait until the weekend and decided to listen to this at work, guess what song was playing when my boss walked by…36:30",34,@bibwitheart977,False,False,False,2,Nerdy Prudes
Ugw9U3eo-F8LzOZhOol4AaABAg,"Im watching this for the 8th time on time comments mode, I see this and im so sorry for you 😭😭

Howd it turn out? 😂",10,@nightowlowo149,False,False,True,2,Nerdy Prudes
Ugw9U3eo-F8LzOZhOol4AaABAg," @nightowlowo149   No worries, I had my head phones on and I noticed her when she was still a couple seats away. I did slam my phone screen down which was suspicious, but there weren’t any questions. Just thought it was funny that the saying ‘your parents always show up at the worst time during a movie’ still applies after you move out.",10,@bibwitheart977,False,False,True,2,Nerdy Prudes
UgxBq-9Hg0HgQSIbgEh4AaABAg,"Oh meus amores, bora legendando pra português? Ainda n terminei o cursinho de inglês",1,@caiofelipe2290,False,False,False,0,Nerdy Prudes
UgzN-2TGQmBIS3kowdt4AaABAg,yo where is general McNamara?,1,@muchacafeina8751,False,False,False,0,Nerdy Prudes
UgxiaSsZdxbUUxlqIcd4AaABAg,will and angela's voices sound so good together god love it,13,@rubyhowes5820,False,False,False,0,Nerdy Prudes
Ugx0K0BWxXKhLsnKkJV4AaABAg,"The fact that Grace is so straight-laced she even snaps on 1 and 3 - there are so many character details like that all throughout, and i absolutely adore it!",145,@FridaGilje,False,False,False,2,Nerdy Prudes
Ugw-LVW0DxZm_mmg9QB4AaABAg,Right now he is on Broadway! Back to the future cast member,27,@jill7859,False,False,True,4,Nerdy Prudes
Ugw-LVW0DxZm_mmg9QB4AaABAg,"Well with General MacNamara, the last we saw him was in the Black and White in Black Friday where he supposedly ‘died’ but to me and many others, he isn’t. And for Will, right now he’s in Back to the Future on Broadway, but maybe after he leaves, Starkid could bring him back",7,@Beautiful_rgyb,False,False,True,4,Nerdy Prudes
Ugw-LVW0DxZm_mmg9QB4AaABAg,"​@ellacovers187 yeah, but every Hatchetfield musical takes place in a parallel universe so there should be a version of General MacNamara in this one. Unless going to the black and white during Black Friday, resulted in every version of him being ripped from other dimensions",3,@shelbysteverson4841,False,False,True,4,Nerdy Prudes
UgxbZGAbnXwitM6BUHl4AaABAg,Angela ate with every fucking scene I love her,8,@moon-jj6vg,False,False,False,0,Nerdy Prudes
UgwSifgLvkYXvXnLnvt4AaABAg,this is so wild i love it sm,3,@charlie906,False,False,False,0,Nerdy Prudes
Ugxz6ml-mOcfR2sYztN4AaABAg,The “Cool as I Think I Am” (reprise) is one of the best things to grace musical theatre ever.,6,@ivanaviles2389,False,False,False,0,Nerdy Prudes
UgzmIdMxLeTvV8UsTGB4AaABAg,"hatchettown was one of the most chillbump inducing moments ive ever had with starkid, its just so well put together and so jazzy",33,@amberlyjolly7103,False,False,False,2,Nerdy Prudes
UgzmIdMxLeTvV8UsTGB4AaABAg,It's all the parents overreacting and pointing fingers. Hatchet town was great harmonies and Dan and Donna.,1,@HHSDaily,False,False,True,2,Nerdy Prudes
UgzmIdMxLeTvV8UsTGB4AaABAg,"Had strong ""Murder, Murder"" from Jekyl&Hyde and ""Pray"" from Once on this Island vibes. Strong driven energy, narrow incessant pitch range, very dramatic.",0,@abydosianchulac2,False,False,True,2,Nerdy Prudes
UgxkpEWjPtJzgXaFQl54AaABAg,Like dis if Ruth’s solo made you cry,0,@darrahsounds,False,False,False,0,Nerdy Prudes
UgzoTGAzRCZY7-eW3Ot4AaABAg,well that ending took a turn,2,@lindsyhautekeete1410,False,False,False,0,Nerdy Prudes
UgwFhddWb0cIrZOyarV4AaABAg,"I love Jeff's ""I'm in a hurry"" cameo!",4,@GlennGorblin,False,False,False,0,Nerdy Prudes
UgxIZIyqsu-xR6abtd14AaABAg,"Peter's outfit at 48:41 looks like Ron's during the Yule Ball in AVPM, and that warms my heart.
AND THE MAN IN A HURRY OMG

PAUL AND EMMAS ENTRANCE MADE ME SCREAM I LOVE THIS ENTIRE SERIES
THE HOT CHOCOLATE FULL CIRCLE?

Calling Mariah the ""mean girl"" when she was Regina on tour was so creative omg

IS THAT WIGGLY?

""What if I should go?""
""You'll get to live on...""
crying in a puddle of my own tears.",13,@ollieeegrace,False,False,False,0,Nerdy Prudes
UgwvpqgVWatdaIgHKHN4AaABAg,This gave me an indescribable amount of seratonin,4,@aaaaaaaaaaghaaaaa,False,False,False,0,Nerdy Prudes
UgyXksbFL7QKxcLPQ3t4AaABAg,I wasnt ready for the lords in black,4,@aaaaaaaaaaghaaaaa,False,False,False,0,Nerdy Prudes
UgzEQRKzi8-iPZlwumB4AaABAg,The songs this time around are honestly next level. This is one of the few times I've finished a show and then went back to listen to every single one.,74,@2ndEntity,False,False,False,1,Nerdy Prudes
UgzEQRKzi8-iPZlwumB4AaABAg,"SO true, normally a musical has 2-4 stand out songs
In NPMD every song stands out!",7,@steveasaurus3812,False,False,True,1,Nerdy Prudes
UgyAJ8wzEk2rkLUC4Ep4AaABAg,Starkid keeps upping themselves! Everyone was so amazing! The music was fantastic and honestly mind blowing!,3,@philmccraken,False,False,False,0,Nerdy Prudes
UgyqyWlIiR9FYgbxZrV4AaABAg,i cant lie im only watching this for the second time rn but that opening song MIGHT have to be at least one of my favorite opening songs of all Starkid shows this musical is so good omg,6,@teeyupp,False,False,False,0,Nerdy Prudes
Ugw4DMtT3zzZIFT_w5t4AaABAg,"This is so amazing, and I'm not even finished with it yet",2,@Garfieldsys,False,False,False,0,Nerdy Prudes
UgwMRK8aT1kkAyeL9nR4AaABAg,"oh my god i screamed when Ziggy and Barry appeared in Hatchet Town, having seen the digital ticket i was not prepared for this
edit: and Charlie and Gerald !!! AAAA",3,@fearofthevoid198,False,False,False,1,Nerdy Prudes
UgwMRK8aT1kkAyeL9nR4AaABAg,real ones will know boy gerry was also there,0,@fearofthevoid198,False,False,True,1,Nerdy Prudes
UgwayThWV04amwxGLA54AaABAg,"""Mom, will you pass the butt stuff?""

I spit my drink clear across the table 😂",17,@obsidianswellproductions5651,False,False,False,0,Nerdy Prudes
UgxgGazRG5EU-ZmIiUN4AaABAg,lauren lopez you are a goddess to me,4,@ohann4115,False,False,False,0,Nerdy Prudes
UgziZjfzV-ycoKLjEyN4AaABAg,"We haven't had an update on Peanuts, the Hatchetfield pocket squirrel, in two musicals and I demand answers",7,@TheDuchessFox,False,False,False,1,Nerdy Prudes
UgyXCEXCkEE4f9_gBi14AaABAg,"I watched this with my partner who had absolutely no context to Starkid at all. Every time someone swore for the first 10 minutes he laughed. Hes also a music teacher so we had to pause it every so often so he could geek out about the music. He fuckin loved Max's stage presence. Before we started watching it he asked if it would be chill if he went to bed before it finished and i said that that was fine. He watched the whole ass thing. I loved it, it was so good! Everyone did amazing!",222,@chatpuns,False,False,False,0,Nerdy Prudes
UgzHPIZ_T3TEptCtZs54AaABAg,I miss General MacNamara...,5,@fredrickmcvalentine7162,False,False,False,0,Nerdy Prudes
Ugyzg0sq4Zvr6Vs4SiJ4AaABAg,The added cameos in Hatchettown are great,5,@FaeryPeople,False,False,False,0,Nerdy Prudes
UgywAHVS2YIFMHn1JkR4AaABAg,"I knew there would be an unhappy ending, but I never expected it to be Grace Chastity starting a cult! Although maybe I should've hahahahhah.

Also, if Hatchetfield is stuck in a timeloop, reliving different apocolypes, and they're connected to the five landmarks mentioned in the play, does that mean their will be two more installments until the timeloop is broken and the world is saved? Will the fifth musical in the Hatchetfield saga be the only one with a happy ending? Or maybe the timeloop will end with Hatchetfield being totally destroyed, once and for all? I can't wait to see it either way!!!",15,@hexellent0324,False,False,False,2,Nerdy Prudes
