,id,parent,text,like_count,author,is_favorited,is_pinned
3503,UgwwVjkr4zTNXsReVSp4AaABAg.9w8-TqQeqp19w90jZaSyKa,UgwwVjkr4zTNXsReVSp4AaABAg,WE DON'T GIVE A SHIT ABOUT YOUR PHONE 😂😂😂,0,@Clasteau,False,False
3504,UgwwVjkr4zTNXsReVSp4AaABAg.9w8-TqQeqp19wjhgfy-p5D,UgwwVjkr4zTNXsReVSp4AaABAg,Which show does he come from?,7,@majaselin3766,False,False
3505,UgwwVjkr4zTNXsReVSp4AaABAg.9w8-TqQeqp19wkqaYByaps,UgwwVjkr4zTNXsReVSp4AaABAg,"Wiggly is the main antagonist of 'Black Friday' (Starkid's last musical), but we only ever hear Jon voice the character, not actually perform him physically. @majaselin3766 ",0,@rachelwilson9261,False,False
3506,UgwwVjkr4zTNXsReVSp4AaABAg.9w8-TqQeqp19wq9-ilt7d8,UgwwVjkr4zTNXsReVSp4AaABAg," @majaselin3766  Wiggly is the main antagonist from Black Friday, StarKid's second Hatchetfield musical (after The Guy Who Didn't Like Musicals).",28,@psydoc2561,False,False
3507,UgwP9OwvbW8x4Kqaffh4AaABAg,root,"The way Nick, Matt, and Jeff have crafted the Hatchfield series is so incredible. Seeing something so original in theater is amazing. They have proved they aren't just the best company for parody musicals with heart, but are absolute auteurs of original theater. There are people talking about YEARS worth or lore, with multiple timelines and universes, and people still want more. Some movie companies would kill for this kind of universe, and we get it for free right on YouTube (on that note, buy the album and support them monetary if you can so this brilliance never has to end)",595,@lizzard4890,False,False
3508,UgwP9OwvbW8x4Kqaffh4AaABAg.9w7y9yvGT6I9w90oYuM26I,UgwP9OwvbW8x4Kqaffh4AaABAg,This is the MCU of musical theater.,35,@Clasteau,False,False
3509,UgwcjGmkopzgnyABckV4AaABAg,root,"My only dislikes are a few reaction screams from Miss Mulberry and Emma , idk why it seems weird to me. Too drawn out? Too mild? Idk",2,@ic236,False,False
3510,UgwjdF8UG0ASK1AbjX94AaABAg,root,I hate how catchy Dirty Girl is,3,@ic236,False,False
3511,UgwjdF8UG0ASK1AbjX94AaABAg.9w7vilKGzdk9wBY8BTBO0o,UgwjdF8UG0ASK1AbjX94AaABAg,"Dirty Girl is the No One Remembers Achmed of Nerdy Prudes Must Die. Insanely catchy, but you'll get weird glances in public",0,@ic236,False,False
3512,Ugzivr0Azs1TgaeOh-l4AaABAg,root,"1:47:24 YOU CAN HEAR THE MOTIF FOR INEVITABLE IN THE BACKGROUND. STARKID I WILL NEVER FORGIVE YOU FOR THIS


also i love/hate how wiggly still uses “fwendy-wend” in human form. like that wasn’t just an act for being a kids toy he just actually talks like that",30,@pokenerd265,False,False
3513,UgwAN_2PX8YZHFj9F554AaABAg,root,As a life long Starkid fan.. this blew me away!,4,@DwayneFosho,False,False
3514,UgygWBg7X6f09Iz9pjJ4AaABAg,root,WE EATING GOOD TONIGHT,0,@genzhours9466,False,False
3515,Ugw4uaP5mSwABZA9ItB4AaABAg,root,1:23:03 - 1:23:50 HER VOICE!!!,2,@dvckduckgoose,False,False
3516,UgxKE7qSvsP5cN-kfRN4AaABAg,root,"I think i got all the lords in black's stereotypes
Wiggly: Prep class president 
Pokey: Theatre kid
Nibbly: popular cheerleader 
Blinky: weird or quiet kid
Tinky: class clown maybe
.Wiggly has the tie and crown while also wearing a sport jacket
.Pokey is obvious 
.Nibbly has the sport cap and fluffy shirt thing
.Blinky is dressed in a weird hoodie and shiny sunglasses but im not sure if it's a weird kid thing or if that's his twist on the quiet kid look
.Tinky keeps laughing in a goofy way and talks about having fun but honestly im not sure",3,@kaylaHat,False,False
3517,Ugz7hggZpzZtaZyoRfN4AaABAg,root,I really like Paul and Emma making an appearance here and Pete just being the hot chocolate nerd is amazing.,23,@BAGELBURGERMEAL,False,False
3518,UgyijywjQpwt0Bexr4N4AaABAg,root,“if things were different would you like to go to homecoming with me” MY HEART,5,@unsaltedtoast,False,False
3519,UgzDv6lubimmCuzDUIx4AaABAg,root,its crazy how this musical is 1h long and richie is part of the team and he doesn't die the most heartbreaking way and everyone is happy forever and ever,715,@cyanuwu1864,False,False
3520,UgzDv6lubimmCuzDUIx4AaABAg.9w7jnqrIQzY9wcHoMI3w77,UgzDv6lubimmCuzDUIx4AaABAg,"i know! shame it ends on a cliffhanger though, i’d love to know if they won the big game (sure they did and everything was fine though)",115,@scrambled_eggo,False,False
3521,UgzDv6lubimmCuzDUIx4AaABAg.9w7jnqrIQzY9we4DI0SIks,UgzDv6lubimmCuzDUIx4AaABAg,"​ @scrambled_eggo don't worry, if they didn't they'll get em next time",56,@Middleman0000,False,False
3522,UgzDv6lubimmCuzDUIx4AaABAg.9w7jnqrIQzY9wgZrCaDdI4,UgzDv6lubimmCuzDUIx4AaABAg, @scrambled_eggo  of course they won! they had richie on the team! their most important asset!,49,@cyanuwu1864,False,False
3523,UgzDv6lubimmCuzDUIx4AaABAg.9w7jnqrIQzY9wgotazTfF3,UgzDv6lubimmCuzDUIx4AaABAg," @cyanuwu1864 oh absolutely! he’s so confident in himself too, so glad he’s finally feeling happy and welcomed :)",34,@scrambled_eggo,False,False
3524,UgzDv6lubimmCuzDUIx4AaABAg.9w7jnqrIQzY9x1g-9p9qle,UgzDv6lubimmCuzDUIx4AaABAg,"Yeah, he might never have a real Rei or Asuka, but... he got someting better, friendship.",12,@lluviapacifica9601,False,False
3525,UgzDv6lubimmCuzDUIx4AaABAg.9w7jnqrIQzY9x2Xd6xXAX9,UgzDv6lubimmCuzDUIx4AaABAg,​​ @lluviapacifica9601 The real waifus were the friends we made along the way,13,@seanperone449,False,False
3526,UgzDv6lubimmCuzDUIx4AaABAg.9w7jnqrIQzY9x8YVPLz4PF,UgzDv6lubimmCuzDUIx4AaABAg,Two hours,0,@twist_ending7545,False,False
3527,UgzDv6lubimmCuzDUIx4AaABAg.9w7jnqrIQzY9x8ZCWuClda,UgzDv6lubimmCuzDUIx4AaABAg," @twist_ending7545 we know babe, the joke is that if it ended at 1h then things would’ve been fine",3,@scrambled_eggo,False,False
3528,UgzDv6lubimmCuzDUIx4AaABAg.9w7jnqrIQzY9x8_f1Kjvn3,UgzDv6lubimmCuzDUIx4AaABAg, @scrambled_eggo  oh. I misread the comment,2,@twist_ending7545,False,False
3529,UgzDv6lubimmCuzDUIx4AaABAg.9w7jnqrIQzY9x8_xQ4QmEj,UgzDv6lubimmCuzDUIx4AaABAg, @twist_ending7545 np ❤,0,@scrambled_eggo,False,False
3530,Ugxgw8rJ0DZ4u4hxPDN4AaABAg,root,"SOOO many good moments in this show (and not a single bad song!) but i gotta give some love to mariah singing that harmony for ""we're gonna bury the bully/we gotta line up our stories"" where she steps just a little out of time with everybody else. great delivery, and great choice of line for it.",5,@butterflytaster5553,False,False
3531,UgxT3tNvONZ4epDfN7Z4AaABAg,root,"Loved it, but I was distracted by the distorted sound. Don't fix it if I'm the only one, but here are some ideas:
If the distortion was introduced in the recording stage, you could try fixing it with Izotope RX De-Clip or a similar tool. If the distortion was added in the mixing stage, bypass every plugin individually and listen to whether the distortion is still there. Take a look at your dynamics processing, if the attack time of a compressor is too short that can lead to distortion. Or maybe something went wrong with the rendering options, take a look at them if the sound is fine before exporting the video.",2,@malo374,False,False
3532,UgxT3tNvONZ4epDfN7Z4AaABAg.9w7aSNFkNTy9w82WQf6ce0,UgxT3tNvONZ4epDfN7Z4AaABAg,"definitely not the only one, i thought i was losing my mind",2,@justyourlocaloddity,False,False
3533,UgyK1QNT0fpgvDuXT3F4AaABAg,root,Whoever sat near the front was screaming and cackling at every moment — I feel you 😭,5,@Cupids_fiction,False,False
3534,Ugw1OLV9_oGkm7PpS654AaABAg,root,oh my GOD jon’s vocals at 1:10:40 gave me CHILLS he’s perfect,17,@topsoil8690,False,False
3535,Ugyxz9VlAgbVNtXANOd4AaABAg,root,Will Branner is a fucking God,3,@Vittahereyup,False,False
3536,Ugx8RDQjL-j5Ve-j0914AaABAg,root,"I've watched this musical 20 times already, It's been 7 days💀",1,@Vittahereyup,False,False
3537,Ugxh-eUg05M8TTKYHWt4AaABAg,root,"Why is no one talks about Curt? He is fantastic as Bailey, such a great character with 5 minutes on screen...
And how we can forget about Tinky and Kyle",8,@CrazyMindStudios,False,False
3538,UgzWAZFjX9czXNNLu_x4AaABAg,root,the chastity household really reminded me of rose's from camp damascus,0,@flu-shot-turned-me-gay,False,False
3539,UgzWAZFjX9czXNNLu_x4AaABAg.9w7W1ZM2OYJ9w919IAphT9,UgzWAZFjX9czXNNLu_x4AaABAg,"""Pass the butt stuff"" 🤣🤣🤣",0,@Clasteau,False,False
3540,UgzWAZFjX9czXNNLu_x4AaABAg.9w7W1ZM2OYJ9w9NG8_id8G,UgzWAZFjX9czXNNLu_x4AaABAg, @Clasteau  Pounded In The Butt By My Own Slip Up At Dinner by New York Tmes bestselling author Chuck Tingle,0,@flu-shot-turned-me-gay,False,False
3541,UgxXNB-qeOGxlrh5owt4AaABAg,root,Loved this. So glad Starkid is still out there kicking ass. :D,2,@Ekehart,False,False
3542,UgxzLYzJa-9YORDWRHt4AaABAg,root,This is a true masterpiece! The performance of the actors is incredible and all the songs are total bangers! My favorite of your musicals so far ^^,1,@HeartOfArt7,False,False
3543,UgyT-aNXWHwPvFSu9zB4AaABAg,root,will comes from the jeff blim unhinged acting school I think,3,@mtsmcr,False,False
3544,UgwnW7g_B4M6fJu2uLV4AaABAg,root,"Toxic masculinity defeated..

Toxic femininity enters the chat..",3,@daimen06,False,False
3545,Ugw0QZqfrTyb_du0GWN4AaABAg,root,"29:45 I'm gonna quote this nonstop

46:32

48:40

53:02

54:34

1:00:07

1:41:18

1:57:15

2:13:11

2:14:48 I i fucking called this by the way, like RIGHT AWAY. Her name is literally Grace CHASTITY!!",0,@Clarissa_M,False,False
3546,UgxeHYIiGz-P23x31gx4AaABAg,root,"The summoning song for the Lords in Black really reminds me of the early songs by Creature Feature. It's very good, the whole musical is great!",2,@ink.stained,False,False
3547,UgyewGTvh8BfPj6o7J54AaABAg,root,"there is nothing funnier than the way max pronounces the word ""skeleton"".",5,@benh2339,False,False
3548,UgyWHZRvQozkowoyUL14AaABAg,root,"as a long-time stan - this is one of my favs you've ever put together!! a stellar stand-alone, a stellar part of the trilogy, a brilliant mix of comedy and slasher in a musical!!!",26,@miritskeen,False,False
3549,Ugwb8VaABNjdveOq6W94AaABAg,root,Do you think that if Max hadn't stopped the bullet from hitting Pete then Steph would have become the conduit for the Lords in Black instead of Grace? Just musing.,6,@aidanmillow566,False,False
3550,Ugz4l_VkZS4PJg7KHqJ4AaABAg,root,"FAN THEORY!!! we know by the end of show Grace has become fully enchanted with the books powers right? Seemingly due to her traumatic experiences of sacrificing the thing that mattered most to her plus everything else she experienced. 

But what if it was planned the whole time? At 1:11:34 she wakes up from ""a horrible nightmare"" of Max being ""dead"" and ""angry"". But little does she know at this point that she wasnt just having a dream. From Black Friday we know that beings in the black and white have the ability to give humans the ability to predict the future, plus certain humans have powers right?

What if this entire time The Lords were preparing Grace to become a mouth piece of theirs just like Wiley was?? Her nightmare wasnt actually a nightmare? It was a message from one of the Lords instead. 

Perhaps, even before this  the Lords may have intervened to set off this chain of events? Like making a floor fall through? Under one, Max Jagerman? And then later bringing him back to further the chain of events that would eventually lead to Grace Chasity becoming adicted to the feeling of taking souls? 

I feel like this would also add context onto The Lord later saying ""We've been watching you Gracie. Someone's being a little naughty!"" Vs the mere recognizing of the Spankoffski name? IDK 

Again just a fan theory by someone with fairly rocky knowledge on the series!",26,@Pandagirl-ky6yn,False,False
3551,UgyOLy5sE2eXmlCAQ9B4AaABAg,root,"just got the ""church of the starry children"" line. starry children. star kids.",7,@omt28,False,False
3552,UgxZEIMAt3pitikDm-t4AaABAg,root,absolutely in love with the special effects makeup in this one!!!! especially on max its just amazing,4,@henrynoodleman2705,False,False
3553,UgwAIsRyNq4GaZUR3Yx4AaABAg,root,1:44:10 the football team swings a bat,4,@Tweygoh,False,False
3554,UgzPtQybYLPqnxJR3ax4AaABAg,root,I haven’t been seeing nearly enough people talk about how BEAUTIFUL Just for Once is. Lauren’s delivery on the line “I used to dance” brings me to tears every time,842,@mackalenvaughn5948,False,False
3555,UgzPtQybYLPqnxJR3ax4AaABAg.9w73CNZtM2S9wZ907xeMqy,UgzPtQybYLPqnxJR3ax4AaABAg,"Dude ikr, it blows my mind that some people don’t like that song! It has to be one of my favorites of the whole show",45,@mossycobbIe,False,False
3556,UgzPtQybYLPqnxJR3ax4AaABAg.9w73CNZtM2S9wibryThcKH,UgzPtQybYLPqnxJR3ax4AaABAg,I keep coming back to listen to this song. It’s so amazing.,7,@COLLIE_TOONZ,False,False
3557,UgzPtQybYLPqnxJR3ax4AaABAg.9w73CNZtM2S9wkJduDvKjL,UgzPtQybYLPqnxJR3ax4AaABAg,Truly. I love that song so much. The ending just breaks me everytime,6,@bbluekyanite,False,False
3558,UgzPtQybYLPqnxJR3ax4AaABAg.9w73CNZtM2S9wt3e1pPy4v,UgzPtQybYLPqnxJR3ax4AaABAg,I KNOW!!! I can't stop listening to her soprano belt at the end!,6,@bradybeckley3343,False,False
3559,UgzPtQybYLPqnxJR3ax4AaABAg.9w73CNZtM2S9x3HxeE1WAj,UgzPtQybYLPqnxJR3ax4AaABAg,"​ @mossycobbIe some people dont like it?? Its one of my favorites, laurens voice is so beatifull",4,@UncleSamAAAA,False,False
3560,UgxfuQh8DYVpAFQAb214AaABAg,root,Gonna pretend I didn't scream when Emma and Paul showed up,5,@ice-choco-Icecream,False,False
3561,UgyEFC5hc0PALN0ie2J4AaABAg,root,I'm losing my mind this is amazing.. i'm so glad middle schooler me in 2012 made it so that starkid would be one of my special interests for life... thank you Team,2,@SMFAHgirl98,False,False
3562,UgzNmnumJpJekFNOYhh4AaABAg,root,HELP THE CAPTIONS AT 1:34:37-,2,@Pixalborgsbabygirl,False,False
3563,UgwAqB2VVpXhNiOovSp4AaABAg,root,"I adore Grace in this. I expected her to be annoying, but she turned out to be my absolute favorite. Seeing her get more unhinged was delightful, and I hope she gets whatever she wants. And to fuck more ghosts. 

Also, if I had a nickel for every high school bully in a musical I loved who was accidentally murdered and came back as a ghost and was really horny for one of the protagonists…",9,@heatherrockwell9012,False,False
3564,Ugy1Tx7cjGKhd0ZgC114AaABAg,root,We adore Angela :face-red-heart-shape:,0,@taylorkitchenpersonal,False,False
3565,Ugz2XvVxRp_cA4tLB414AaABAg,root,"Ok but the quick changes in this show I think are the most impressive to me. Like down to wig changes and everything, the details are incredible",8,@paigecheatham2678,False,False
3566,UgwxlDqlObLF61Lyxq94AaABAg,root,"1:17:47

Who is that??",3,@jellybeansushi,False,False
3567,UgwxlDqlObLF61Lyxq94AaABAg.9w6xxh9f5ti9w7E2x0A1Zv,UgwxlDqlObLF61Lyxq94AaABAg,"davis hamilton, one of the understudies for the show!",8,@hazelflwrs,False,False
3568,UgwxlDqlObLF61Lyxq94AaABAg.9w6xxh9f5ti9wBrnxILlzd,UgwxlDqlObLF61Lyxq94AaABAg, @hazelflwrs  omg thank you. That was driving me a little crazy 😅,4,@jellybeansushi,False,False
3569,Ugwjy4cPwAyHIN_ZJDV4AaABAg,root,just realized peter was cast as the lead in the play because he could tap,2,@ronmatry,False,False
3570,UgwLvK0d3tk5pglMjfl4AaABAg,root,This one has a much better camera quality!,1,@bosstoober8782,False,False
3571,UgwjkzjLYw6z0PF9-rJ4AaABAg,root,"Those were the best 2 hours, 26 minutes and 27 seconds spent in my life.",1,@Eluney3,False,False
3572,Ugyg_x15MIADKxmwkd14AaABAg,root,one thing the film omits is that ruth does walk up to the light booth at the back of the house and sit at the board the whole bbq monologues sequence,6,@lunalibra,False,False
3573,UgzvlhF2DonGZx7fl554AaABAg,root,jon has grown so much as a vocalist and it’s so cool to see,8,@mixy_is,False,False
3574,Ugx33b775IqmkZuz9Np4AaABAg,root,"2:08:21 ""I know.""

Han Solo has entered the chat. Really, Pete, pulling the nerd references out even now??",20,@abydosianchulac2,False,False
3575,Ugxz4iEmFPhElYW7ght4AaABAg,root,This is so good 😭😭 i love it,0,@candegelabert6631,False,False
3576,UgxFs2mPKt1E_wO57ZJ4AaABAg,root,The beginning of “The Summoning” is SO haunting but so beautiful. Couldn’t stop replaying just the invocation on my first watch. When the whispers start up under the melody? Chills. And then the Lords in Black show up and the whole song just EXPLODES and it’s fantastic.,298,@TheHedgehogGiraffe,False,False
3577,UgxFs2mPKt1E_wO57ZJ4AaABAg.9w6k5QzqkAb9wZI-GCAGTt,UgxFs2mPKt1E_wO57ZJ4AaABAg,I just finished watching the show and then went and rewatched that whole segment like eight times,4,@rlvids9889,False,False
3578,UgxFs2mPKt1E_wO57ZJ4AaABAg.9w6k5QzqkAb9wpxau37cY4,UgxFs2mPKt1E_wO57ZJ4AaABAg,Banger segment,0,@DrinzenDrawz,False,False
3579,UgxFs2mPKt1E_wO57ZJ4AaABAg.9w6k5QzqkAb9wrOcUy_-rO,UgxFs2mPKt1E_wO57ZJ4AaABAg,That whole sement is fantastic,0,@ApequH,False,False
3580,UgyQ6CU78zPTLfTyhCt4AaABAg,root,I will be very sad if we don't get a play with Grace as the Antagonist,0,@rivuletscug,False,False
3581,UgwD3ly8VzG1Xwcl8W54AaABAg,root,So I really need a Starkid Halloween instrumental compilation of all their villainy or spooky songs so I can play it while I give out candy and subtly see if there are any cool people in my town… NPMD is awesome and has some many that would be PERFECT  for this dream compilation. 😅,1,@countryyygrl,False,False
3582,UgyWmlaz83SjTsUiWB14AaABAg,root,the guy who plays max looks like jerma with more defined features in the most affectionate way possible,1,@sherlock___holmes,False,False
3583,Ugx214vvIyXnXhtnXul4AaABAg,root,"Not gonna lie, the part where Max was sorta scared/brave of the ghost and a skelli’on and then goes to Steph saying he will protect her was rather sweet.",40,@unrealviolet1833,False,False
3584,UgwvulSieK8YU-vuuZR4AaABAg,root,"Reading the live chat while they sing ""Dirty Girl"" is sending me 😭",5,@justaspiral13,False,False
3585,UgyKig-LntLHuA43br94AaABAg,root,"the build up to the lords of black reveal, the BANGER of music, the hella unsettling vibes, the vibrent colours/lyrics, THE MUSIC. 'the lords in black' chant hits so hard",493,@sirMYOMIN,False,False
3586,UgyKig-LntLHuA43br94AaABAg.9w6bTyLJMNM9w6orzwUPqN,UgyKig-LntLHuA43br94AaABAg,The LORDS colored lights behind Max once the ritual price is completed?  chef's kiss,35,@Clasteau,False,False
3587,UgyKig-LntLHuA43br94AaABAg.9w6bTyLJMNM9wWPeR9LO-0,UgyKig-LntLHuA43br94AaABAg,The fact that I was expecting black-robed ilithids and got THIS. Marvellous use of misdirection!,23,@TheBc99,False,False
3588,UgyKig-LntLHuA43br94AaABAg.9w6bTyLJMNM9wfAonE5aeP,UgyKig-LntLHuA43br94AaABAg,the lords in black are literally so unbelievably silly 😢😢😢😢😢😢,7,@racetracked,False,False
3589,UgysmQzmViv4_fRlJ-d4AaABAg,root,"Just everything coming together and all the references and the music, atmosphere and just everyhing i love it so much!!! Watched already 5+ times at least (Love from the Netherlands)",2,@oeshie74,False,False
3590,UgxHatQmqU8GyPCTqlh4AaABAg,root,I had no idea that Angela was gonna be in this and this is amazing,1,@jinxboo9241,False,False
3591,UgxWlniBrcuboZAO8PB4AaABAg,root,"I JUST figured it out.  That piano intro on CAITIA.  Reminds me a bit of how Freddy Mercury would often play, that percussive attack, very particular and crisp on the notes.",0,@Clasteau,False,False
3592,UgyQ7XKTyhc92jFYbuZ4AaABAg,root,I am addicted to that piano line on CAITIA.  Song is a freakin' banger and J. Richter just nails it.,0,@Clasteau,False,False
3593,UgybcDBxMl0Z5_3rNJV4AaABAg,root,I’m commenting again cuz algorithms,2,@OhBoyILoveTomatoes,False,False
3594,UgzzUUXKxhe2CPKgA9V4AaABAg,root,"Love how in the background, instead of howling like the other kids at 5:47, Grace Chastity prays.
Angela plays Grace SOOO well",170,@MANLIESTMANEVER,False,False
3595,UgzzUUXKxhe2CPKgA9V4AaABAg.9w6XBNwAa8G9wK9F0nnxkb,UgzzUUXKxhe2CPKgA9V4AaABAg,she also covers her mouth when she's in the ensemble and has to swear lmfao best example is in the opening song,31,@Poppy_Lup,False,False
3596,UgzpUpCFNvx5C9uQR6x4AaABAg,root,"At 2:02:10 Wiggly is so damn terrifying, the way he talks to Pokey, basically commanding him in this serious tone. He's the king of the lords in black",39,@Enderception,False,False
3597,Ugz6YHrNwp_axc8yxnt4AaABAg,root,Jagerman appreciating them trying to prank him was hilarious,77,@ethanhultin1149,False,False
3598,Ugz6YHrNwp_axc8yxnt4AaABAg.9w6Vv1UvOYN9wsO8e1bHpG,Ugz6YHrNwp_axc8yxnt4AaABAg,It's also really sad when you think about Max believing that this is the nicest thing anyone has ever done for him. His prowess at school comes from sports and fear but this for Max was people he thought hated him working together to help him face his biggest fears. Then he dies,7,@amberwasatomic8330,False,False
3599,UgxvqdkcUNJk0DP10894AaABAg,root,"The first ever Starkid musical I saw was The Guy Who Didn't Like Musicals. 
It got recommended to me by YouTube's algorithm and i had no idea how I'd navigated myself to it. I HATED musicals. But, after watching, I fell in love. 
Nerdy Prudes Must Die reignited that love for me. I'm happy for the time I've spent here and this musical slayed. While it doesn't hold the place in my heart like The Guy Who Didn't Like Musicals does, it is still by far one of the best musicals Starkid has put out to date. So much love for this company and troupe. Godspeed for whatever comes post-Hatchetfield",28,@ChrisPB,False,False
3600,Ugzay3JE1le17rGe0ix4AaABAg,root,1:11:51 the “La de da da day” music coming in. Like THE LEVEL OF DETAIL AND EASTER EGGS!! AMAZING!!,35,@annajepsen2615,False,False
3601,Ugzay3JE1le17rGe0ix4AaABAg.9w6RCYhbNBI9w6p6Clc7pS,Ugzay3JE1le17rGe0ix4AaABAg,"I'm dying every time the cop's music hits,  🤣🤣🤣 #JazzHands",2,@Clasteau,False,False
3602,UgyaKj6dbxqi4eMGTKd4AaABAg,root,"I fucking love this!! My jaw dropped when I saw Angela! My smosh and starkid worlds have BEEN colliding, but for some reason it's hit me hard in the face with a beautiful punch just now. I'm gonna share this with everyone I know xD",3,@onyxdaydream8826,False,False
3603,Ugwd-PKXgjBUIyOszTl4AaABAg,root,"I love that as Grace loses it progressively her hair becomes more and more messy. At the beginning she’s put together, her hair nicely in clips, but at the end it’s down and wild. Idk if I’m making that up but I thought it was cool",25,@natalieklein5805,False,False
3604,UgwrYCzUwG0vt5Ae4Nh4AaABAg,root,Me and my friends really enjoyed it :goodvibes:,4,@desperant3956,False,False
3605,UgxsFUdakcJxGBGeD214AaABAg,root,"2:13:58 “or am i gonna need to find another stud to use?” GRACE KNEW. she knew that they were gonna die if she didn’t have sex with him RIGHT THEN. even if she “found another stud to use” there’s a possibility that both pete and steph would die, but if it was max, they’d live. I LOVE THIS SHOW. EVERYTHING IS THOUGHT OUT TO THE MAX!!!",35,@justaspoon9827,False,False
3606,UgyORra2YpUIzf5kIaZ4AaABAg,root,maria gained so much weight omg. i didn't recognize her at first. Slay girl,0,@diedielullaby6298,False,False
3607,UgyORra2YpUIzf5kIaZ4AaABAg.9w6I1cti-9v9w6rczmS6hs,UgyORra2YpUIzf5kIaZ4AaABAg,That's a very weird thing to comment on fully unprompted :////,7,@rontheron4807,False,False
3608,UgzUmUOm8CbavPdDszZ4AaABAg,root,"They are doing post production on these vocals now, right? Am i crazy? I can hear a lot of autotune especially in the background singers. I have no issue with this, but i was hoping someone could confirm for me.",3,@proteininja,False,False
3609,UgzUmUOm8CbavPdDszZ4AaABAg.9w6HBPZmd8-9w6PhvCzBZV,UgzUmUOm8CbavPdDszZ4AaABAg,"Yeah I’m pretty sure they are. Don’t get me wrong, I think it sounds great! But yeah, everything sounds just a bit too polished to all be live vocals. 
I’m curious where you hear autotune, could you mention some specific examples? I’m just quite bad at identifying autotune unless it’s incredibly obvious and I want to get better.",0,@bee_doug,False,False
3610,UgzUmUOm8CbavPdDszZ4AaABAg.9w6HBPZmd8-9w6eaVjiin9,UgzUmUOm8CbavPdDszZ4AaABAg, @bee_doug  it's most noticeable anytime the background singers are harmonizing with each other. They're harmonies are absolutely perfect and locked in and consistent for the entire duration of the held notes,0,@proteininja,False,False
3611,Ugz3B_dUepAt1WvUkip4AaABAg,root,"""what do you want Steph"" was a great reference",10,@rexyggor6417,False,False
3612,Ugz3B_dUepAt1WvUkip4AaABAg.9w6FGC4YjFu9w6pD2g3MCz,Ugz3B_dUepAt1WvUkip4AaABAg,Pokey delivering it put it over the top.,0,@Clasteau,False,False
3613,Ugxc55h3ZURLolNyFVZ4AaABAg,root,will branner stealing the entire show,1,@nikotm2856,False,False
3614,Ugw2Hp5yMxvbY_Zps8l4AaABAg,root,"I'm really having a hard time with the idea of ""Pro shots"" from Starkid now.
I like to be able to see the dancing more up close, and a few of the short moments, like seeing the gun in Steph's hands (or the gun death in BF), the close-ups of the Lords in Black, ...
but the dubbing of the actual performance is really just... depressing
I want to see a live show that was recorded, not a spruced up version with no errors. We don't necessarily need it to look ""perfect""
It sounds most of these songs just overlayed the album version right on top.
With treating this as accessible theater to watch, it no longer feels like theater.",3,@rexyggor6417,False,False
3615,Ugw2Hp5yMxvbY_Zps8l4AaABAg.9w6CwR6sGTu9w6aByGF8zw,Ugw2Hp5yMxvbY_Zps8l4AaABAg,I just wish we could've seen all the Lords In Black doing their silly little dances instead of zooming in on specific ones.,0,@genericname2747,False,False
3616,Ugw2Hp5yMxvbY_Zps8l4AaABAg.9w6CwR6sGTu9w8pdWiaUvm,Ugw2Hp5yMxvbY_Zps8l4AaABAg, @genericname2747  those are the things we miss with the pro shots when they do those close ups,1,@rexyggor6417,False,False
3617,Ugw2Hp5yMxvbY_Zps8l4AaABAg.9w6CwR6sGTu9w9AKygha9E,Ugw2Hp5yMxvbY_Zps8l4AaABAg, @rexyggor6417  :(,0,@genericname2747,False,False
3618,UgxJ4kmLcQT5Fe_4ZdR4AaABAg,root,And now I’m defending Grace Chastity!,15,@ninahardy9664,False,False
3619,UgxJ4kmLcQT5Fe_4ZdR4AaABAg.9w69W3bIGIu9w6YY9blrI9,UgxJ4kmLcQT5Fe_4ZdR4AaABAg,Of all people!!,6,@genericname2747,False,False
3620,UgyLrPIb2kK7bEMnkJx4AaABAg,root,Run.,1,@Clasteau,False,False
3621,UgwRTQZ1ij8ZpJyITCJ4AaABAg,root,"Oh woaw. I had planned to buy digital tickets but life was so crazy these last months, I haven't seen time flash.

When the YouTube premiere happened I hadn't even seen it coming. I was also going through a lot, my boyfriend's little brother got into a bad car accident. He will be fine but is injured and it has been a hard week. Seeing him like that, my partner and his family going through the shook.

I just took the time to watch this as my first real distraction off everything and it was an absolute delight. I have a deep love for the hatchetfield saga and I want to thank the crew for making it.

You made my night great

I just watched it and am honestly baffeled at how good it was.",6,@carolinelutz397,False,False
3622,UgyByrybnt7Z5KWlN8p4AaABAg,root,"I'm absolutely obsessed with the music. Like, intellectually I knew they might have improved in the years since TGEDLM but even that show's music is absolutely spectacular and so catchy, and these are somehow BETTER????? Insane!",2,@madeniquevanwyk,False,False
3623,UgyEOmjBQObPqIaGeb14AaABAg,root,this was just incredible!!!!!!!!!!!!!! amazing work!!!!!!!!!!! best of hatchetfield!!!!,1,@kuk_forgoraren69,False,False
3624,UgzkuFyawm7WWyj0pRd4AaABAg,root,'Just for once' is so fucking good,5,@Davidonker,False,False
3625,UgxpXyy_px_o-3HNFOJ4AaABAg,root,10:51 i didnt know jerma joined starkid,13,@the_orist,False,False
3626,UgyJYgBtcT41o39MeKZ4AaABAg,root,THE HORROR/SLASHER REFERENCES WERE THE CHERRY ON TOP,2,@Index_IIIX,False,False
3627,UgxB0FPq5uG445ilv494AaABAg,root,"I felt like i was on cloud nine at Hatchet Town.
Love me some crossover.",3,@provateaccoint6207,False,False
